drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus,prior_repurposing_count,dc_struct_id,dc_approval_date,established_product,why_stopped_classification,label,split
Pyrimethamine,DB00205,"Malaria, antepartum",C0747820,Terminated,Phase 3,"Malaria prev. fell in the study area, so we cannot evaluate the primary endpoint",3,2332,1953-01-23,True,UNCLEAR,administrative-exclude,confirmation
Sulfadoxine,DB01299,"Malaria, antepartum",C0747820,Terminated,Phase 3,"Malaria prev. fell in the study area, so we cannot evaluate the primary endpoint",0,2503,1981-10-28,True,UNCLEAR,administrative-exclude,confirmation
Treprostinil,DB00374,Hamman-Rich syndrome,C0085786,Terminated,Phase 2,Lack of enrollment to the trial. Very difficult population to recruit.,1,2720,2002-05-21,True,ADMINISTRATIVE,administrative-exclude,discovery
Treprostinil,DB00374,Pulmonary Hypertension,C0020542,Terminated,Phase 2,Lack of enrollment to the trial. Very difficult population to recruit.,1,2720,2002-05-21,True,ADMINISTRATIVE,administrative-exclude,discovery
Pemetrexed,DB00642,Primary central nervous system lymphoma,C0280803,Withdrawn,Phase 2,Lack of accrual,2,2073,2004-02-04,True,ADMINISTRATIVE,administrative-exclude,discovery
Lenalidomide,DB00480,Adult T-Cell Lymphoma/Leukemia,C0023493,Terminated,Phase 0,Closed due to futility with only 1 patient accrued,2,3317,2005-12-27,True,ADMINISTRATIVE,administrative-exclude,confirmation
Lenalidomide,DB00480,Angioimmunoblastic Lymphadenopathy,C0020981,Terminated,Phase 0,Closed due to futility with only 1 patient accrued,2,3317,2005-12-27,True,ADMINISTRATIVE,administrative-exclude,confirmation
Lenalidomide,DB00480,Ki-1+ Anaplastic Large Cell Lymphoma,C0206180,Terminated,Phase 0,Closed due to futility with only 1 patient accrued,2,3317,2005-12-27,True,ADMINISTRATIVE,administrative-exclude,confirmation
,DB06710,Hypogonadism,C0020619,Withdrawn,Phase 1,financial constraints,0,3356,1973-12-03,True,UNCLEAR,administrative-exclude,confirmation
Aldesleukin,DB00041,Cutaneous Melanoma,C0151779,Terminated,Phase 2,Terminated due to withdrawal of support from our collaborator.,3,5011,1992-05-05,True,ADMINISTRATIVE,administrative-exclude,discovery
Aldesleukin,DB00041,"unspecified adult solid tumor, protocol specific",C0279004,Terminated,Phase 2,Terminated due to withdrawal of support from our collaborator.,3,5011,1992-05-05,True,ADMINISTRATIVE,administrative-exclude,discovery
Temozolomide,DB00853,Glioblastoma,C0017636,Withdrawn,Phase 1,,2,2589,1999-01-26,True,NO_REASON,administrative-exclude,discovery
Aminolevulinic acid,DB00855,Cervical Intraepithelial Neoplasia,C0206708,Terminated,Phase 2,"Slow recruitment, study stopped with only 13 of 70 patients included in second part of the",1,166,1999-12-03,True,UNCLEAR,administrative-exclude,discovery
Riboflavin,DB00140,progressive keratoconus,C2114756,Withdrawn,Phase 2/Phase 3,Investigator no longer at university,2,2834,1953-02-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Riboflavin,DB00140,Corneal ectasia,C0155135,Withdrawn,Phase 2/Phase 3,Investigator no longer at university,2,2834,1953-02-20,True,ADMINISTRATIVE,administrative-exclude,confirmation
Peginterferon alfa-2b,DB00022,"unspecified adult solid tumor, protocol specific",C0279004,Terminated,Phase 1,,1,5164,2001-01-19,True,NO_REASON,administrative-exclude,discovery
Decitabine,DB01262,"unspecified adult solid tumor, protocol specific",C0279004,Terminated,Phase 1,,1,790,2006-05-02,True,NO_REASON,administrative-exclude,confirmation
Heparin,DB01109,Burn injury,C0006434,Withdrawn,Phase 2/Phase 3,,4,1358,1939-02-09,True,NO_REASON,administrative-exclude,confirmation
Bisoprolol,DB00612,Chronic Obstructive Airway Disease,C0024117,Terminated,Phase 2,Inadequate patient recruitment,1,380,1992-07-31,True,ADMINISTRATIVE,administrative-exclude,discovery
Calfactant,DB06415,"Respiratory Distress Syndrome, Adult",C0035222,Terminated,Phase 3,Expected mortality rates in placebo and treatment groups lower than predicted,1,4884,1998-07-01,True,ADMINISTRATIVE,administrative-exclude,discovery
Exenatide,DB01276,Diabetes Mellitus,C0011849,Terminated,Phase 2,"Enrollment was much slower than anticipated, leading to a decision to terminate the study",0,1123,2005-04-28,True,ADMINISTRATIVE,administrative-exclude,discovery
Bevacizumab,DB00112,Colorectal Carcinoma,C0009402,Withdrawn,Phase 2/Phase 3,Withdrawn by the study sponsor.,8,4956,2004-02-26,True,UNCLEAR,administrative-exclude,discovery
Folic Acid,DB00158,Colorectal Carcinoma,C0009402,Withdrawn,Phase 2/Phase 3,Withdrawn by the study sponsor.,6,1231,1946-08-13,True,UNCLEAR,administrative-exclude,confirmation
Bevacizumab,DB00112,Secondary malignant neoplasm of liver,C0494165,Withdrawn,Phase 2/Phase 3,Withdrawn by the study sponsor.,8,4956,2004-02-26,True,UNCLEAR,administrative-exclude,discovery
Folic Acid,DB00158,Secondary malignant neoplasm of liver,C0494165,Withdrawn,Phase 2/Phase 3,Withdrawn by the study sponsor.,6,1231,1946-08-13,True,UNCLEAR,administrative-exclude,confirmation
Ethanol,DB00898,Pregnancy in Adolescence,C0032968,Terminated,Phase 0,This project was not a clinical trial requiring registration,0,1076,1946-01-17,True,ADMINISTRATIVE,administrative-exclude,confirmation
Mefloquine,DB00358,"Leukoencephalopathy, Progressive Multifocal",C0023524,Terminated,Phase 1/Phase 2,Primary endpoint not achieved,1,1665,1989-05-02,True,UNCLEAR,administrative-exclude,confirmation
Exemestane,DB00990,Advanced breast cancer,C3495917,Terminated,Phase 2,See termination reason in detailed description.,0,1122,1999-10-21,True,UNCLEAR,administrative-exclude,discovery
Tenofovir,DB00300,Hepatitis B,C0019163,Terminated,Phase 3,,2,2593,2001-10-26,True,NO_REASON,administrative-exclude,confirmation
Nitric Oxide,DB00435,MRSA - Methicillin resistant Staphylococcus aureus infection,C0343401,Terminated,Phase 2,Limited recruitment,2,1948,1999-12-23,True,ADMINISTRATIVE,administrative-exclude,discovery
Vidarabine,DB00194,leukemia,C0023418,Terminated,Phase 1/Phase 2,Poor accrual,2,2818,1976-11-26,True,UNCLEAR,administrative-exclude,confirmation
Thiotepa,DB04572,leukemia,C0023418,Terminated,Phase 1/Phase 2,Poor accrual,8,2638,1959-03-09,True,UNCLEAR,administrative-exclude,confirmation
Alemtuzumab,DB00087,Neuroblastoma,C0027819,Terminated,Phase 1/Phase 2,Poor accrual,1,4909,2001-05-07,True,UNCLEAR,administrative-exclude,discovery
Vidarabine,DB00194,Neuroblastoma,C0027819,Terminated,Phase 1/Phase 2,Poor accrual,2,2818,1976-11-26,True,UNCLEAR,administrative-exclude,confirmation
Busulfan,DB01008,Neuroblastoma,C0027819,Terminated,Phase 1/Phase 2,Poor accrual,1,438,1954-06-26,True,UNCLEAR,administrative-exclude,confirmation
Thiotepa,DB04572,Neuroblastoma,C0027819,Terminated,Phase 1/Phase 2,Poor accrual,8,2638,1959-03-09,True,UNCLEAR,administrative-exclude,confirmation
Alemtuzumab,DB00087,Immunologic Deficiency Syndromes,C0021051,Terminated,Phase 1/Phase 2,Poor accrual,1,4909,2001-05-07,True,UNCLEAR,administrative-exclude,discovery
Vidarabine,DB00194,Immunologic Deficiency Syndromes,C0021051,Terminated,Phase 1/Phase 2,Poor accrual,2,2818,1976-11-26,True,UNCLEAR,administrative-exclude,confirmation
Cyclophosphamide,DB00531,Immunologic Deficiency Syndromes,C0021051,Terminated,Phase 1/Phase 2,Poor accrual,5,758,1959-11-16,True,UNCLEAR,administrative-exclude,confirmation
Busulfan,DB01008,Immunologic Deficiency Syndromes,C0021051,Terminated,Phase 1/Phase 2,Poor accrual,1,438,1954-06-26,True,UNCLEAR,administrative-exclude,confirmation
Thiotepa,DB04572,Immunologic Deficiency Syndromes,C0021051,Terminated,Phase 1/Phase 2,Poor accrual,8,2638,1959-03-09,True,UNCLEAR,administrative-exclude,confirmation
Dasatinib,DB01254,Malignant neoplasm of lung,C0242379,Terminated,Phase 1/Phase 2,Closed early due to determination of futility/efficacy.,5,785,2006-06-28,True,EFFICACY_FAILURE,genuine-failure,discovery
Dasatinib,DB01254,Non-Small Cell Lung Carcinoma,C0007131,Terminated,Phase 1/Phase 2,Closed early due to determination of futility/efficacy.,5,785,2006-06-28,True,EFFICACY_FAILURE,genuine-failure,discovery
Nitric Oxide,DB00435,Chronic ulcer of lower extremity,C0263560,Terminated,Phase 2,Subject recuitment halted and won't resume; subjects are no longer being treated.,2,1948,1999-12-23,True,EFFICACY_FAILURE,genuine-failure,discovery
,DB01222,Inflammatory Bowel Diseases,C0021390,Terminated,Phase 2,Study terminated due to insufficient enrollment,0,419,1994-02-14,True,ADMINISTRATIVE,administrative-exclude,discovery
,DB01222,Ulcerative Colitis,C0009324,Terminated,Phase 2,Study terminated due to insufficient enrollment,0,419,1994-02-14,True,ADMINISTRATIVE,administrative-exclude,discovery
Anidulafungin,DB00362,Fungemia,C0085082,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not",3,4357,2006-02-17,True,ADMINISTRATIVE,administrative-exclude,discovery
Caspofungin,DB00520,Fungemia,C0085082,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not",3,2977,2001-01-26,True,ADMINISTRATIVE,administrative-exclude,confirmation
Anidulafungin,DB00362,Candidiasis,C0006840,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not",3,4357,2006-02-17,True,ADMINISTRATIVE,administrative-exclude,discovery
Caspofungin,DB00520,Candidiasis,C0006840,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not",3,2977,2001-01-26,True,ADMINISTRATIVE,administrative-exclude,confirmation
Vidarabine,DB00194,Myeloproliferative disease,C0027022,Terminated,Phase 2,Unacceptable morbidity & mortality,2,2818,1976-11-26,True,UNCLEAR,administrative-exclude,confirmation
Mycophenolate mofetil,DB00688,Myeloproliferative disease,C0027022,Terminated,Phase 2,Unacceptable morbidity & mortality,0,1859,1995-05-03,True,UNCLEAR,administrative-exclude,confirmation
Tacrolimus,DB00864,Myeloproliferative disease,C0027022,Terminated,Phase 2,Unacceptable morbidity & mortality,3,2552,1994-04-08,True,UNCLEAR,administrative-exclude,confirmation
Mycophenolic acid,DB01024,Myeloproliferative disease,C0027022,Terminated,Phase 2,Unacceptable morbidity & mortality,0,1859,1995-05-03,True,UNCLEAR,administrative-exclude,discovery
,DB01073,Myeloproliferative disease,C0027022,Terminated,Phase 2,Unacceptable morbidity & mortality,0,1189,1991-04-18,True,UNCLEAR,administrative-exclude,discovery
Tacrolimus,DB00864,leukemia,C0023418,Terminated,Phase 2,Unacceptable morbidity & mortality,3,2552,1994-04-08,True,UNCLEAR,administrative-exclude,confirmation
Colchicine,DB01394,"Hepatitis C, Chronic",C0524910,Terminated,Phase 2,Preliminary analysis,3,726,1961-07-27,True,UNCLEAR,administrative-exclude,discovery
Pegfilgrastim,DB00019,Non-Small Cell Lung Carcinoma,C0007131,Terminated,Phase 2,Interim analysis indicated low probability of clinically significant result,1,4986,2002-01-31,True,EFFICACY_FAILURE,genuine-failure,discovery
Erlotinib,DB00530,Meningeal Carcinomatosis,C0220654,Terminated,Phase 2,low accrual rate,2,1045,2004-11-18,True,ADMINISTRATIVE,administrative-exclude,discovery
Cycloserine,DB00260,Smoker,C0337664,Withdrawn,Phase 2,Study was not funded and pilot work proved impractical.,4,759,1964-06-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Clofarabine,DB00631,adult acute myeloid leukemia in remission,C0279094,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Clofarabine,DB00631,adult acute myeloid leukemia with 11q23 (MLL) abnormalities,C1541334,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Clofarabine,DB00631,adult acute myeloid leukemia with inv(16)(p13;q22),C1541333,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Clofarabine,DB00631,adult acute myeloid leukemia with t(15;17)(q22;q12),C1541335,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Clofarabine,DB00631,adult acute myeloid leukemia with t(16;16)(p13;q22),C1541332,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Clofarabine,DB00631,adult acute myeloid leukemia with t(8;21)(q22;q22),C1541331,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Clofarabine,DB00631,recurrent adult acute myeloid leukemia,C0278780,Terminated,Phase 2,,1,691,2004-12-28,True,NO_REASON,administrative-exclude,confirmation
Topiramate,DB00273,"Alcoholic Intoxication, Chronic",C0001973,Terminated,Phase 2,Recruitment goals could not be met before ending of funding for this project.,4,2706,1996-12-24,True,UNCLEAR,administrative-exclude,confirmation
Zonisamide,DB00909,"Alcoholic Intoxication, Chronic",C0001973,Terminated,Phase 2,Recruitment goals could not be met before ending of funding for this project.,0,2872,2000-03-27,True,UNCLEAR,administrative-exclude,confirmation
Piracetam,DB09210,"Alcoholic Intoxication, Chronic",C0001973,Terminated,Phase 2,Recruitment goals could not be met before ending of funding for this project.,0,2197,1972-01-01,True,UNCLEAR,administrative-exclude,confirmation
Voriconazole,DB00582,invasive aspergillosis,C0238013,Terminated,Phase 3,"This protocol terminated prematurely on July 8, 2013 due to slow enrollment, not because of",5,2846,2002-03-19,True,ADMINISTRATIVE,administrative-exclude,confirmation
Sevelamer,DB00658,Chronic Kidney Diseases,C1561643,Terminated,Phase 3,"After an extensive review,the ASPIRE in CKD study was terminated because it was not possible",0,4331,2007-10-19,True,UNCLEAR,administrative-exclude,discovery
Sevelamer,DB00658,Hyperphosphatemia (disorder),C0085681,Terminated,Phase 3,"After an extensive review,the ASPIRE in CKD study was terminated because it was not possible",0,4331,2007-10-19,True,UNCLEAR,administrative-exclude,discovery
Busulfan,DB01008,Refractory Brain Neoplasm,C2347923,Withdrawn,Phase 1,slow accrual,1,438,1954-06-26,True,ADMINISTRATIVE,administrative-exclude,confirmation
Rituximab,DB00073,leukemia,C0023418,Withdrawn,Phase 2,No patient enrolled on study. Did not get patients in timely fashion. All referrals for study,3,4975,1997-11-26,True,UNCLEAR,administrative-exclude,confirmation
Lenalidomide,DB00480,leukemia,C0023418,Withdrawn,Phase 2,No patient enrolled on study. Did not get patients in timely fashion. All referrals for study,2,3317,2005-12-27,True,UNCLEAR,administrative-exclude,confirmation
Paroxetine,DB00715,Anxiety Disorders,C0003469,Terminated,Phase 3,Pfizer has terminated the execution of this protocol,9,2068,1992-12-29,True,UNCLEAR,administrative-exclude,confirmation
Floxuridine,DB00322,Malignant neoplasm of stomach,C0024623,Terminated,Phase 2,Due to slow accrual,2,1184,1970-12-18,True,ADMINISTRATIVE,administrative-exclude,discovery
Amphotericin B,DB00681,"Meningitis, Cryptococcal",C0085436,Terminated,Phase 2,,58,197,1964-11-12,True,NO_REASON,administrative-exclude,discovery
Flucytosine,DB01099,"Meningitis, Cryptococcal",C0085436,Terminated,Phase 2,,0,1188,1971-11-26,True,NO_REASON,administrative-exclude,confirmation
Glycine betaine,DB06756,"Hepatitis C, Chronic",C0524910,Terminated,Phase 0,"new medications with improved response released, nonaccrual",6,347,1996-10-25,True,ADMINISTRATIVE,administrative-exclude,confirmation
Ampicillin,DB00415,Chorioamnionitis,C0008495,Suspended,Phase 2/Phase 3,We are currently performing and interim analysis for possible neonatal organism resistance to,51,198,1965-12-17,True,UNCLEAR,administrative-exclude,discovery
Sulbactam,DB09324,Chorioamnionitis,C0008495,Suspended,Phase 2/Phase 3,We are currently performing and interim analysis for possible neonatal organism resistance to,10,2492,1986-12-31,True,UNCLEAR,administrative-exclude,discovery
Valsartan,DB00177,Oxidative Stress,C0242606,Terminated,Phase 3,insufficient enrollment and retention,2,2806,1996-12-23,True,UNCLEAR,administrative-exclude,discovery
Ramipril,DB00178,Oxidative Stress,C0242606,Terminated,Phase 3,insufficient enrollment and retention,3,2356,1991-01-28,True,UNCLEAR,administrative-exclude,confirmation
Valsartan,DB00177,Endothelial dysfunction,C0856169,Terminated,Phase 3,insufficient enrollment and retention,2,2806,1996-12-23,True,UNCLEAR,administrative-exclude,discovery
Ramipril,DB00178,Endothelial dysfunction,C0856169,Terminated,Phase 3,insufficient enrollment and retention,3,2356,1991-01-28,True,UNCLEAR,administrative-exclude,confirmation
Bevacizumab,DB00112,Biliary Tract Cancer,C0750952,Terminated,Phase 2,It was not possible to get insurance companies to cover bevacizumab.,8,4956,2004-02-26,True,ADMINISTRATIVE,administrative-exclude,discovery
Pregabalin,DB00230,Spinal Cord Injuries,C0037929,Terminated,Phase 3,lack of funding and patients,4,2255,2004-07-06,True,ADMINISTRATIVE,administrative-exclude,confirmation
Pregabalin,DB00230,Pain,C0030193,Terminated,Phase 3,lack of funding and patients,4,2255,2004-07-06,True,ADMINISTRATIVE,administrative-exclude,confirmation
Prednisone,DB00635,Adenocarcinoma of prostate,C0007112,Terminated,Phase 1/Phase 2,Terminated due to slow accrual.,48,2253,1955-02-21,True,ADMINISTRATIVE,administrative-exclude,discovery
Sunitinib,DB01268,Adenocarcinoma of prostate,C0007112,Terminated,Phase 1/Phase 2,Terminated due to slow accrual.,2,2544,2006-01-26,True,ADMINISTRATIVE,administrative-exclude,discovery
Prednisone,DB00635,Prostate cancer recurrent,C0278838,Terminated,Phase 1/Phase 2,Terminated due to slow accrual.,48,2253,1955-02-21,True,ADMINISTRATIVE,administrative-exclude,discovery
Sunitinib,DB01268,Prostate cancer recurrent,C0278838,Terminated,Phase 1/Phase 2,Terminated due to slow accrual.,2,2544,2006-01-26,True,ADMINISTRATIVE,administrative-exclude,discovery
Pregabalin,DB00230,Orofacial Pain,C0178782,Terminated,Phase 2,difficulty to recruit patients,4,2255,2004-07-06,True,UNCLEAR,administrative-exclude,confirmation
Thiamine,DB00152,Hyperemesis Gravidarum,C0020450,Terminated,Phase 3,Difficulties in recruiting patients,6,2832,1993-12-29,True,ADMINISTRATIVE,administrative-exclude,discovery
Promethazine,DB01069,Hyperemesis Gravidarum,C0020450,Terminated,Phase 3,Difficulties in recruiting patients,5,2286,1951-03-29,True,ADMINISTRATIVE,administrative-exclude,confirmation
Diphenhydramine,DB01075,Hyperemesis Gravidarum,C0020450,Terminated,Phase 3,Difficulties in recruiting patients,4,916,1946-03-04,True,ADMINISTRATIVE,administrative-exclude,discovery
